# Engine name: FYDPish lite
# Fri Apr 30 19:44:38 2021
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     7.2500    600.0000      0.0000      1.0000      0.0000   3033.9586     27.6137      1.1644      1.1519   1494.9158    233.5336    256.2813      1.5320      1.6812      1.0000 
     7.2500    650.0000      0.0000      1.0000      0.0000   3039.2844     27.6262      1.1648      1.1525   1495.5941    235.3835    257.6006      1.5434      1.6891      1.0000 
     7.2500    700.0000      0.0000      1.0000      0.0000   3044.1836     27.6377      1.1652      1.1530   1496.2138    237.0572    258.7971      1.5537      1.6962      1.0000 
     7.2500    750.0000      0.0000      1.0000      0.0000   3048.7166     27.6483      1.1655      1.1535   1496.7835    238.5825    259.8899      1.5631      1.7028      1.0000 
     7.2500    800.0000      0.0000      1.0000      0.0000   3052.9320     27.6583      1.1658      1.1540   1497.3100    239.9815    260.8941      1.5718      1.7087      1.0000 
     7.2500    850.0000      0.0000      1.0000      0.0000   3056.8696     27.6675      1.1661      1.1544   1497.7991    241.2716    261.8218      1.5797      1.7142      1.0000 
     7.2500    900.0000      0.0000      1.0000      0.0000   3060.5621     27.6762      1.1664      1.1548   1498.2552    242.4671    262.6829      1.5870      1.7194      1.0000 
     7.2500    950.0000      0.0000      1.0000      0.0000   3064.0368     27.6844      1.1667      1.1552   1498.6822    243.5798    263.4855      1.5939      1.7241      1.0000 
     7.2500   1000.0000      0.0000      1.0000      0.0000   3067.3168     27.6921      1.1669      1.1556   1499.0832    244.6194    264.2364      1.6002      1.7286      1.0000 
     7.5000     50.0000      0.0000      1.0000      0.0000   2843.5112     27.2997      1.1539      1.1362   1463.2608    143.1709    197.3433      0.9595      1.3226      1.0000 
     7.5000    100.0000      0.0000      1.0000      0.0000   2894.3654     27.4177      1.1568      1.1408   1470.7540    176.2827    216.6270      1.1754      1.4444      1.0000 
     7.5000    150.0000      0.0000      1.0000      0.0000   2923.3639     27.4852      1.1586      1.1437   1474.8633    191.9449    226.8481      1.2763      1.5084      1.0000 
     7.5000    200.0000      0.0000      1.0000      0.0000   2943.5438     27.5323      1.1599      1.1457   1477.6485    201.8003    233.4781      1.3393      1.5495      1.0000 
     7.5000    250.0000      0.0000      1.0000      0.0000   2958.9476     27.5683      1.1609      1.1473   1479.7315    208.8206    238.2708      1.3839      1.5791      1.0000 
     7.5000    300.0000      0.0000      1.0000      0.0000   2971.3606     27.5974      1.1618      1.1486   1481.3822    214.1893    241.9717      1.4179      1.6018      1.0000 
     7.5000    350.0000      0.0000      1.0000      0.0000   2981.7277     27.6217      1.1626      1.1497   1482.7411    218.4900    244.9580      1.4451      1.6201      1.0000 
     7.5000    400.0000      0.0000      1.0000      0.0000   2990.6094     27.6425      1.1633      1.1507   1483.8907    222.0495    247.4442      1.4675      1.6353      1.0000 
     7.5000    450.0000      0.0000      1.0000      0.0000   2998.3648     27.6607      1.1639      1.1516   1484.8833    225.0683    249.5632      1.4864      1.6482      1.0000 
     7.5000    500.0000      0.0000      1.0000      0.0000   3005.2377     27.6769      1.1644      1.1523   1485.7541    227.6770    251.4021      1.5028      1.6594      1.0000 
     7.5000    550.0000      0.0000      1.0000      0.0000   3011.4011     27.6914      1.1649      1.1530   1486.5277    229.9653    253.0210      1.5171      1.6692      1.0000 
     7.5000    600.0000      0.0000      1.0000      0.0000   3016.9823     27.7045      1.1653      1.1537   1487.2223    231.9973    254.4631      1.5298      1.6779      1.0000 
     7.5000    650.0000      0.0000      1.0000      0.0000   3022.0771     27.7165      1.1657      1.1543   1487.8513    233.8200    255.7603      1.5411      1.6858      1.0000 
     7.5000    700.0000      0.0000      1.0000      0.0000   3026.7601     27.7275      1.1661      1.1548   1488.4251    235.4690    256.9368      1.5514      1.6929      1.0000 
     7.5000    750.0000      0.0000      1.0000      0.0000   3031.0898     27.7377      1.1665      1.1554   1488.9519    236.9718    258.0114      1.5608      1.6993      1.0000 
     7.5000    800.0000      0.0000      1.0000      0.0000   3035.1134     27.7472      1.1668      1.1559   1489.4383    238.3501    258.9989      1.5693      1.7053      1.0000 
     7.5000    850.0000      0.0000      1.0000      0.0000   3038.8692     27.7561      1.1672      1.1563   1489.8895    239.6210    259.9111      1.5772      1.7108      1.0000 
     7.5000    900.0000      0.0000      1.0000      0.0000   3042.3890     27.7644      1.1675      1.1567   1490.3098    240.7988    260.7579      1.5845      1.7159      1.0000 
     7.5000    950.0000      0.0000      1.0000      0.0000   3045.6991     27.7722      1.1678      1.1571   1490.7028    241.8949    261.5472      1.5913      1.7206      1.0000 
     7.5000   1000.0000      0.0000      1.0000      0.0000   3048.8220     27.7796      1.1680      1.1575   1491.0717    242.9190    262.2856      1.5977      1.7250      1.0000 
     7.7500     50.0000      0.0000      1.0000      0.0000   2832.1827     27.3959      1.1542      1.1374   1457.0332    142.5771    196.4633      0.9596      1.3223      1.0000 
     7.7500    100.0000      0.0000      1.0000      0.0000   2881.5946     27.5108      1.1573      1.1423   1464.1826    175.4502    215.4935      1.1751      1.4433      1.0000 
     7.7500    150.0000      0.0000      1.0000      0.0000   2909.6707     27.5763      1.1592      1.1452   1468.0775    190.9599    225.5492      1.2756      1.5067      1.0000 
     7.7500    200.0000      0.0000      1.0000      0.0000   2929.1594     27.6219      1.1606      1.1473   1470.7050    200.7039    232.0661      1.3383      1.5474      1.0000 
     7.7500    250.0000      0.0000      1.0000      0.0000   2944.0058     27.6567      1.1617      1.1489   1472.6629    207.6382    236.7776      1.3827      1.5767      1.0000 
     7.7500    300.0000      0.0000      1.0000      0.0000   2955.9494     27.6847      1.1627      1.1503   1474.2096    212.9383    240.4169      1.4165      1.5993      1.0000 
     7.7500    350.0000      0.0000      1.0000      0.0000   2965.9100     27.7081      1.1635      1.1514   1475.4796    217.1824    243.3543      1.4435      1.6174      1.0000 
     7.7500    400.0000      0.0000      1.0000      0.0000   2974.4322     27.7282      1.1642      1.1525   1476.5515    220.6944    245.8005      1.4658      1.6325      1.0000 
     7.7500    450.0000      0.0000      1.0000      0.0000   2981.8650     27.7457      1.1648      1.1534   1477.4751    223.6724    247.8857      1.4846      1.6453      1.0000 
     7.7500    500.0000      0.0000      1.0000      0.0000   2988.4449     27.7612      1.1654      1.1542   1478.2837    226.2455    249.6954      1.5009      1.6564      1.0000 
     7.7500    550.0000      0.0000      1.0000      0.0000   2994.3399     27.7751      1.1659      1.1549   1479.0009    228.5025    251.2887      1.5151      1.6662      1.0000 
     7.7500    600.0000      0.0000      1.0000      0.0000   2999.6730     27.7877      1.1664      1.1556   1479.6585    230.5065    252.7082      1.5277      1.6749      1.0000 
     7.7500    650.0000      0.0000      1.0000      0.0000   3004.5372     27.7991      1.1668      1.1562   1480.2403    232.3040    253.9850      1.5390      1.6827      1.0000 
     7.7500    700.0000      0.0000      1.0000      0.0000   3009.0046     27.8097      1.1672      1.1568   1480.7703    233.9301    255.1431      1.5492      1.6897      1.0000 
     7.7500    750.0000      0.0000      1.0000      0.0000   3013.1319     27.8194      1.1676      1.1573   1481.2563    235.4120    256.2008      1.5585      1.6962      1.0000 
     7.7500    800.0000      0.0000      1.0000      0.0000   3016.9646     27.8285      1.1680      1.1578   1481.7045    236.7711    257.1728      1.5671      1.7021      1.0000 
     7.7500    850.0000      0.0000      1.0000      0.0000   3020.5398     27.8370      1.1683      1.1583   1482.1197    238.0243    258.0708      1.5749      1.7076      1.0000 
     7.7500    900.0000      0.0000      1.0000      0.0000   3023.8881     27.8449      1.1687      1.1587   1482.5061    239.1856    258.9044      1.5822      1.7126      1.0000 
     7.7500    950.0000      0.0000      1.0000      0.0000   3027.0351     27.8524      1.1690      1.1591   1482.8671    240.2663    259.6812      1.5890      1.7174      1.0000 
     7.7500   1000.0000      0.0000      1.0000      0.0000   3030.0022     27.8594      1.1693      1.1595   1483.2054    241.2760    260.4080      1.5953      1.7218      1.0000 
     8.0000     50.0000      0.0000      1.0000      0.0000   2820.6542     27.4855      1.1547      1.1388   1450.9153    141.9950    195.5974      0.9597      1.3220      1.0000 
     8.0000    100.0000      0.0000      1.0000      0.0000   2868.6096     27.5972      1.1579      1.1437   1457.7203    174.6315    214.3779      1.1748      1.4422      1.0000 
     8.0000    150.0000      0.0000      1.0000      0.0000   2895.7575     27.6607      1.1599      1.1468   1461.4021    189.9924    224.2766      1.2749      1.5050      1.0000 
     8.0000    200.0000      0.0000      1.0000      0.0000   2914.5528     27.7048      1.1614      1.1489   1463.8740    199.6295    230.6889      1.3373      1.5454      1.0000 
     8.0000    250.0000      0.0000      1.0000      0.0000   2928.8413     27.7383      1.1626      1.1506   1465.7090    206.4823    235.3258      1.3815      1.5745      1.0000 
     8.0000    300.0000      0.0000      1.0000      0.0000   2940.3161     27.7653      1.1636      1.1520   1467.1688    211.7177    238.9085      1.4151      1.5969      1.0000 
     8.0000    350.0000      0.0000      1.0000      0.0000   2949.8714     27.7878      1.1645      1.1532   1468.3531    215.9088    241.8011      1.4420      1.6149      1.0000 
     8.0000    400.0000      0.0000      1.0000      0.0000   2958.0359     27.8070      1.1652      1.1543   1469.3504    219.3763    244.2104      1.4641      1.6299      1.0000 
     8.0000    450.0000      0.0000      1.0000      0.0000   2965.1483     27.8238      1.1659      1.1552   1470.2080    222.3162    246.2643      1.4829      1.6426      1.0000 
     8.0000    500.0000      0.0000      1.0000      0.0000   2971.4377     27.8386      1.1665      1.1561   1470.9574    224.8562    248.0471      1.4991      1.6537      1.0000 
     8.0000    550.0000      0.0000      1.0000      0.0000   2977.0668     27.8519      1.1670      1.1568   1471.6210    227.0839    249.6168      1.5133      1.6634      1.0000 
     8.0000    600.0000      0.0000      1.0000      0.0000   2982.1545     27.8640      1.1675      1.1575   1472.2148    229.0618    251.0152      1.5258      1.6721      1.0000 
     8.0000    650.0000      0.0000      1.0000      0.0000   2986.7910     27.8749      1.1680      1.1581   1472.7511    230.8358    252.2732      1.5371      1.6798      1.0000 
     8.0000    700.0000      0.0000      1.0000      0.0000   2991.0458     27.8850      1.1684      1.1587   1473.2390    232.4407    253.4141      1.5472      1.6869      1.0000 
     8.0000    750.0000      0.0000      1.0000      0.0000   2994.9736     27.8943      1.1688      1.1593   1473.6857    233.9031    254.4562      1.5565      1.6933      1.0000 
     8.0000    800.0000      0.0000      1.0000      0.0000   2998.6185     27.9029      1.1692      1.1598   1474.0972    235.2442    255.4138      1.5650      1.6992      1.0000 
     8.0000    850.0000      0.0000      1.0000      0.0000   3002.0162     27.9110      1.1696      1.1603   1474.4781    236.4809    256.2985      1.5728      1.7046      1.0000 
     8.0000    900.0000      0.0000      1.0000      0.0000   3005.1961     27.9185      1.1699      1.1607   1474.8321    237.6269    257.1197      1.5801      1.7097      1.0000 
     8.0000    950.0000      0.0000      1.0000      0.0000   3008.1830     27.9256      1.1702      1.1612   1475.1625    238.6934    257.8851      1.5868      1.7144      1.0000 
     8.0000   1000.0000      0.0000      1.0000      0.0000   3010.9975     27.9323      1.1706      1.1616   1475.4719    239.6896    258.6010      1.5931      1.7188      1.0000 
     8.2500     50.0000      0.0000      1.0000      0.0000   2808.9806     27.5690      1.1552      1.1401   1444.9074    141.4244    194.7461      0.9599      1.3218      1.0000 
     8.2500    100.0000      0.0000      1.0000      0.0000   2855.4751     27.6775      1.1586      1.1453   1451.3699    173.8275    213.2823      1.1745      1.4411      1.0000 
     8.2500    150.0000      0.0000      1.0000      0.0000   2881.6955     27.7390      1.1608      1.1484   1454.8417    189.0439    223.0328      1.2743      1.5034      1.0000 
     8.2500    200.0000      0.0000      1.0000      0.0000   2899.8000     27.7815      1.1624      1.1506   1457.1773    198.5787    229.3481      1.3364      1.5435      1.0000 
     8.2500    250.0000      0.0000      1.0000      0.0000   2913.5342     27.8137      1.1636      1.1524   1458.8942    205.3542    233.9162      1.3804      1.5724      1.0000 
     8.2500    300.0000      0.0000      1.0000      0.0000   2924.5445     27.8397      1.1647      1.1539   1460.2422    210.5286    237.4469      1.4139      1.5946      1.0000 
     8.2500    350.0000      0.0000      1.0000      0.0000   2933.6989     27.8613      1.1656      1.1551   1461.3431    214.6700    240.2980      1.4406      1.6126      1.0000 
     8.2500    400.0000      0.0000      1.0000      0.0000   2941.5104     27.8797      1.1663      1.1562   1462.2680    218.0958    242.6731      1.4627      1.6275      1.0000 
     8.2500    450.0000      0.0000      1.0000      0.0000   2948.3070     27.8957      1.1670      1.1571   1463.0617    221.0001    244.6981      1.4813      1.6402      1.0000 
     8.2500    500.0000      0.0000      1.0000      0.0000   2954.3107     27.9099      1.1677      1.1580   1463.7540    223.5091    246.4558      1.4974      1.6512      1.0000 
     8.2500    550.0000      0.0000      1.0000      0.0000   2959.6785     27.9226      1.1682      1.1588   1464.3660    225.7094    248.0035      1.5115      1.6608      1.0000 
     8.2500    600.0000      0.0000      1.0000      0.0000   2964.5257     27.9341      1.1688      1.1595   1464.9128    227.6630    249.3823      1.5241      1.6695      1.0000 
     8.2500    650.0000      0.0000      1.0000      0.0000   2968.9391     27.9445      1.1693      1.1601   1465.4059    229.4151    250.6226      1.5353      1.6772      1.0000 
     8.2500    700.0000      0.0000      1.0000      0.0000   2972.9858     27.9541      1.1697      1.1607   1465.8539    231.0000    251.7476      1.5454      1.6842      1.0000 
     8.2500    750.0000      0.0000      1.0000      0.0000   2976.7188     27.9630      1.1701      1.1613   1466.2637    232.4442    252.7751      1.5546      1.6906      1.0000 
     8.2500    800.0000      0.0000      1.0000      0.0000   2980.1803     27.9712      1.1705      1.1618   1466.6407    233.7685    253.7191      1.5631      1.6965      1.0000 
     8.2500    850.0000      0.0000      1.0000      0.0000   2983.4049     27.9789      1.1709      1.1623   1466.9893    234.9897    254.5913      1.5709      1.7019      1.0000 
     8.2500    900.0000      0.0000      1.0000      0.0000   2986.4210     27.9860      1.1713      1.1628   1467.3129    236.1212    255.4009      1.5781      1.7069      1.0000 
     8.2500    950.0000      0.0000      1.0000      0.0000   2989.2521     27.9928      1.1716      1.1632   1467.6147    237.1742    256.1554      1.5848      1.7116      1.0000 
     8.2500   1000.0000      0.0000      1.0000      0.0000   2991.9183     27.9991      1.1719      1.1637   1467.8971    238.1582    256.8615      1.5911      1.7160      1.0000 
     8.5000     50.0000      0.0000      1.0000      0.0000   2797.2068     27.6470      1.1558      1.1416   1439.0087    140.8653    193.9097      0.9600      1.3215      1.0000 
     8.5000    100.0000      0.0000      1.0000      0.0000   2842.2434     27.7523      1.1595      1.1469   1445.1482    173.0388    212.2082      1.1742      1.4400      1.0000 
     8.5000    150.0000      0.0000      1.0000      0.0000   2867.5423     27.8116      1.1617      1.1501   1448.4174    188.1154    221.8192      1.2737      1.5018      1.0000 
     8.5000    200.0000      0.0000      1.0000      0.0000   2884.9628     27.8526      1.1634      1.1524   1450.5910    197.5525    228.0445      1.3355      1.5417      1.0000 
     8.5000    250.0000      0.0000      1.0000      0.0000   2898.1498     27.8836      1.1647      1.1542   1452.1925    204.2549    232.5490      1.3793      1.5704      1.0000 
     8.5000    300.0000      0.0000      1.0000      0.0000   2908.7025     27.9085      1.1658      1.1557   1453.4460    209.3718    236.0313      1.4127      1.5925      1.0000 
     8.5000    350.0000      0.0000      1.0000      0.0000   2917.4630     27.9292      1.1667      1.1570   1454.4670    213.4662    238.8439      1.4393      1.6104      1.0000 
     8.5000    400.0000      0.0000      1.0000      0.0000   2924.9283     27.9468      1.1676      1.1581   1455.3229    216.8529    241.1872      1.4613      1.6252      1.0000 
     8.5000    450.0000      0.0000      1.0000      0.0000   2931.4157     27.9621      1.1683      1.1591   1456.0558    219.7237    243.1852      1.4799      1.6379      1.0000 
     8.5000    500.0000      0.0000      1.0000      0.0000   2937.1400     27.9757      1.1689      1.1599   1456.6940    222.2037    244.9196      1.4959      1.6488      1.0000 
     8.5000    550.0000      0.0000      1.0000      0.0000   2942.2529     27.9878      1.1695      1.1607   1457.2572    224.3785    246.4467      1.5100      1.6585      1.0000 
     8.5000    600.0000      0.0000      1.0000      0.0000   2946.8657     27.9987      1.1701      1.1615   1457.7597    226.3090    247.8071      1.5224      1.6670      1.0000 
     8.5000    650.0000      0.0000      1.0000      0.0000   2951.0620     28.0087      1.1706      1.1621   1458.2122    228.0406    249.0310      1.5336      1.6748      1.0000 
     8.5000    700.0000      0.0000      1.0000      0.0000   2954.9066     28.0178      1.1711      1.1628   1458.6229    229.6067    250.1408      1.5437      1.6818      1.0000 
     8.5000    750.0000      0.0000      1.0000      0.0000   2958.4505     28.0262      1.1715      1.1633   1458.9981    231.0338    251.1546      1.5529      1.6881      1.0000 
     8.5000    800.0000      0.0000      1.0000      0.0000   2961.7343     28.0340      1.1719      1.1639   1459.3428    232.3421    252.0857      1.5613      1.6940      1.0000 
     8.5000    850.0000      0.0000      1.0000      0.0000   2964.7913     28.0413      1.1723      1.1644   1459.6612    233.5486    252.9461      1.5691      1.6994      1.0000 
     8.5000    900.0000      0.0000      1.0000      0.0000   2967.6488     28.0480      1.1727      1.1649   1459.9567    234.6666    253.7448      1.5763      1.7044      1.0000 
     8.5000    950.0000      0.0000      1.0000      0.0000   2970.3294     28.0544      1.1730      1.1653   1460.2319    235.7071    254.4892      1.5830      1.7091      1.0000 
     8.5000   1000.0000      0.0000      1.0000      0.0000   2972.8525     28.0604      1.1734      1.1657   1460.4891    236.6778    255.1844      1.5892      1.7135      1.0000 
     8.7500     50.0000      0.0000      1.0000      0.0000   2785.3697     27.7200      1.1565      1.1431   1433.2322    140.3162    193.0874      0.9601      1.3212      1.0000 
     8.7500    100.0000      0.0000      1.0000      0.0000   2828.9579     27.8220      1.1604      1.1485   1439.0291    172.2657    211.1566      1.1740      1.4390      1.0000 
     8.7500    150.0000      0.0000      1.0000      0.0000   2853.3456     27.8792      1.1627      1.1518   1442.0989    187.2075    220.6365      1.2731      1.5004      1.0000 
     8.7500    200.0000      0.0000      1.0000      0.0000   2870.0921     27.9186      1.1645      1.1542   1444.1298    196.5513    226.7782      1.3347      1.5400      1.0000 
     8.7500    250.0000      0.0000      1.0000      0.0000   2882.7415     27.9484      1.1658      1.1561   1445.6205    203.1843    231.2235      1.3783      1.5685      1.0000 
     8.7500    300.0000      0.0000      1.0000      0.0000   2892.8458     27.9722      1.1670      1.1576   1446.7836    208.2469    234.6609      1.4115      1.5906      1.0000 
     8.7500    350.0000      0.0000      1.0000      0.0000   2901.2211     27.9920      1.1680      1.1589   1447.7287    212.2971    237.4373      1.4381      1.6084      1.0000 
     8.7500    400.0000      0.0000      1.0000      0.0000   2908.3486     28.0088      1.1688      1.1600   1448.5190    215.6469    239.7509      1.4600      1.6231      1.0000 
     8.7500    450.0000      0.0000      1.0000      0.0000   2914.5350     28.0235      1.1696      1.1610   1449.1946    218.4862    241.7235      1.4785      1.6357      1.0000 
     8.7500    500.0000      0.0000      1.0000      0.0000   2919.9877     28.0364      1.1703      1.1619   1449.7818    220.9389    243.4361      1.4945      1.6467      1.0000 
     8.7500    550.0000      0.0000      1.0000      0.0000   2924.8532     28.0479      1.1709      1.1627   1450.2992    223.0896    244.9440      1.5085      1.6563      1.0000 
     8.7500    600.0000      0.0000      1.0000      0.0000   2929.2388     28.0583      1.1715      1.1635   1450.7603    224.9988    246.2873      1.5209      1.6648      1.0000 
     8.7500    650.0000      0.0000      1.0000      0.0000   2933.2250     28.0678      1.1720      1.1642   1451.1749    226.7105    247.4952      1.5320      1.6725      1.0000 
     8.7500    700.0000      0.0000      1.0000      0.0000   2936.8743     28.0764      1.1725      1.1648   1451.5507    228.2590    248.5909      1.5421      1.6795      1.0000 
     8.7500    750.0000      0.0000      1.0000      0.0000   2940.2356     28.0844      1.1730      1.1654   1451.8937    229.6701    249.5917      1.5513      1.6858      1.0000 
     8.7500    800.0000      0.0000      1.0000      0.0000   2943.3481     28.0918      1.1734      1.1659   1452.2085    230.9626    250.5102      1.5597      1.6917      1.0000 
     8.7500    850.0000      0.0000      1.0000      0.0000   2946.2437     28.0987      1.1738      1.1664   1452.4990    232.1553    251.3594      1.5674      1.6971      1.0000 
     8.7500    900.0000      0.0000      1.0000      0.0000   2948.9486     28.1051      1.1742      1.1669   1452.7683    233.2632    252.1502      1.5746      1.7021      1.0000 
     8.7500    950.0000      0.0000      1.0000      0.0000   2951.4847     28.1112      1.1745      1.1674   1453.0190    234.2917    252.8850      1.5813      1.7068      1.0000 
     8.7500   1000.0000      0.0000      1.0000      0.0000   2953.8703     28.1169      1.1749      1.1678   1453.2531    235.2513    253.5712      1.5875      1.7111      1.0000 
     9.0000     50.0000      0.0000      1.0000      0.0000   2773.4998     27.7882      1.1573      1.1446   1427.5516    139.7775    192.2799      0.9602      1.3209      1.0000 
     9.0000    100.0000      0.0000      1.0000      0.0000   2815.6545     27.8869      1.1613      1.1502   1433.0244    171.5085    210.1282      1.1737      1.4380      1.0000 
     9.0000    150.0000      0.0000      1.0000      0.0000   2839.1447     27.9421      1.1638      1.1536   1435.9011    186.3203    219.4850      1.2725      1.4990      1.0000 
     9.0000    200.0000      0.0000      1.0000      0.0000   2855.2299     27.9800      1.1656      1.1560   1437.7950    195.5754    225.5487      1.3339      1.5384      1.0000 
     9.0000    250.0000      0.0000      1.0000      0.0000   2867.3534     28.0085      1.1671      1.1579   1439.1799    202.1425    229.9387      1.3774      1.5668      1.0000 
     9.0000    300.0000      0.0000      1.0000      0.0000   2877.0202     28.0314      1.1683      1.1595   1440.2572    207.1536    233.3339      1.4105      1.5888      1.0000 
     9.0000    350.0000      0.0000      1.0000      0.0000   2885.0206     28.0503      1.1693      1.1608   1441.1304    211.1620    236.0766      1.4369      1.6065      1.0000 
     9.0000    400.0000      0.0000      1.0000      0.0000   2891.8199     28.0663      1.1702      1.1620   1441.8591    214.4768    238.3621      1.4587      1.6212      1.0000 
     9.0000    450.0000      0.0000      1.0000      0.0000   2897.7145     28.0803      1.1710      1.1630   1442.4808    217.2860    240.3106      1.4772      1.6337      1.0000 
     9.0000    500.0000      0.0000      1.0000      0.0000   2902.9044     28.0926      1.1717      1.1639   1443.0203    219.7119    242.0016      1.4931      1.6446      1.0000 
     9.0000    550.0000      0.0000      1.0000      0.0000   2907.5309     28.1035      1.1723      1.1647   1443.4950    221.8411    243.4925      1.5071      1.6542      1.0000 
     9.0000    600.0000      0.0000      1.0000      0.0000   2911.6972     28.1134      1.1729      1.1655   1443.9173    223.7304    244.8199      1.5195      1.6627      1.0000 
     9.0000    650.0000      0.0000      1.0000      0.0000   2915.4811     28.1224      1.1735      1.1662   1444.2967    225.4228    246.0122      1.5306      1.6704      1.0000 
     9.0000    700.0000      0.0000      1.0000      0.0000   2918.9424     28.1306      1.1740      1.1668   1444.6402    226.9541    247.0941      1.5406      1.6773      1.0000 
     9.0000    750.0000      0.0000      1.0000      0.0000   2922.1283     28.1382      1.1744      1.1674   1444.9534    228.3530    248.0856      1.5498      1.6837      1.0000 
     9.0000    800.0000      0.0000      1.0000      0.0000   2925.0764     28.1452      1.1749      1.1680   1445.2406    229.6328    248.9939      1.5582      1.6895      1.0000 
     9.0000    850.0000      0.0000      1.0000      0.0000   2927.8173     28.1517      1.1753      1.1685   1445.5054    230.8119    249.8321      1.5659      1.6949      1.0000 
     9.0000    900.0000      0.0000      1.0000      0.0000   2930.3761     28.1578      1.1757      1.1690   1445.7506    231.9075    250.6131      1.5730      1.6999      1.0000 
     9.0000    950.0000      0.0000      1.0000      0.0000   2932.7738     28.1635      1.1761      1.1695   1445.9787    232.9250    251.3389      1.5797      1.7046      1.0000 
     9.0000   1000.0000      0.0000      1.0000      0.0000   2935.0280     28.1689      1.1764      1.1699   1446.1916    233.8741    252.0167      1.5859      1.7089      1.0000 
     9.2500     50.0000      0.0000      1.0000      0.0000   2761.6230     27.8522      1.1582      1.1461   1421.9761    139.2513    191.4886      0.9603      1.3206      1.0000 
     9.2500    100.0000      0.0000      1.0000      0.0000   2802.3632     27.9476      1.1624      1.1519   1427.1335    170.7672    209.1234      1.1734      1.4370      1.0000 
     9.2500    150.0000      0.0000      1.0000      0.0000   2824.9725     28.0008      1.1650      1.1554   1429.8244    185.4538    218.3645      1.2720      1.4977      1.0000 
     9.2500    200.0000      0.0000      1.0000      0.0000   2840.4112     28.0371      1.1669      1.1579   1431.5873    194.6243    224.3552      1.3332      1.5369      1.0000 
     9.2500    250.0000      0.0000      1.0000      0.0000   2852.0221     28.0645      1.1684      1.1598   1432.8717    201.1285    228.6931      1.3765      1.5652      1.0000 
     9.2500    300.0000      0.0000      1.0000      0.0000   2861.2637     28.0863      1.1696      1.1614   1433.8680    206.0909    232.0489      1.4095      1.5871      1.0000 
     9.2500    350.0000      0.0000      1.0000      0.0000   2868.9006     28.1043      1.1707      1.1628   1434.6736    210.0590    234.7591      1.4358      1.6047      1.0000 
     9.2500    400.0000      0.0000      1.0000      0.0000   2875.3824     28.1197      1.1716      1.1640   1435.3445    213.3402    237.0176      1.4576      1.6194      1.0000 
     9.2500    450.0000      0.0000      1.0000      0.0000   2880.9952     28.1330      1.1724      1.1650   1435.9158    216.1211    238.9435      1.4760      1.6319      1.0000 
     9.2500    500.0000      0.0000      1.0000      0.0000   2885.9317     28.1447      1.1731      1.1659   1436.4108    218.5270    240.6192      1.4919      1.6428      1.0000 
     9.2500    550.0000      0.0000      1.0000      0.0000   2890.3281     28.1551      1.1738      1.1668   1436.8457    220.6324    242.0907      1.5058      1.6523      1.0000 
     9.2500    600.0000      0.0000      1.0000      0.0000   2894.2838     28.1645      1.1744      1.1675   1437.2323    222.5038    243.4040      1.5182      1.6608      1.0000 
     9.2500    650.0000      0.0000      1.0000      0.0000   2897.8734     28.1730      1.1750      1.1682   1437.5791    224.1800    244.5835      1.5293      1.6685      1.0000 
     9.2500    700.0000      0.0000      1.0000      0.0000   2901.1546     28.1808      1.1755      1.1689   1437.8927    225.6960    245.6532      1.5393      1.6754      1.0000 
     9.2500    750.0000      0.0000      1.0000      0.0000   2904.1725     28.1879      1.1760      1.1695   1438.1784    227.0770    246.6298      1.5484      1.6817      1.0000 
     9.2500    800.0000      0.0000      1.0000      0.0000   2906.9634     28.1946      1.1764      1.1700   1438.4402    228.3465    247.5303      1.5568      1.6876      1.0000 
     9.2500    850.0000      0.0000      1.0000      0.0000   2909.5565     28.2008      1.1768      1.1706   1438.6814    229.5135    248.3588      1.5645      1.6929      1.0000 
     9.2500    900.0000      0.0000      1.0000      0.0000   2911.9759     28.2065      1.1772      1.1711   1438.9046    230.5958    249.1287      1.5716      1.6979      1.0000 
     9.2500    950.0000      0.0000      1.0000      0.0000   2914.2418     28.2119      1.1776      1.1715   1439.1120    231.6019    249.8454      1.5782      1.7025      1.0000 
     9.2500   1000.0000      0.0000      1.0000      0.0000   2916.3710     28.2170      1.1780      1.1720   1439.3055    232.5429    250.5168      1.5844      1.7069      1.0000 
     9.5000     50.0000      0.0000      1.0000      0.0000   2749.7608     27.9122      1.1591      1.1477   1416.5038    138.7345    190.7116      0.9605      1.3203      1.0000 
     9.5000    100.0000      0.0000      1.0000      0.0000   2789.1095     28.0044      1.1635      1.1537   1421.3558    170.0410    208.1418      1.1732      1.4361      1.0000 
     9.5000    150.0000      0.0000      1.0000      0.0000   2810.8568     28.0555      1.1662      1.1572   1423.8686    184.6085    217.2749      1.2715      1.4964      1.0000 
     9.5000    200.0000      0.0000      1.0000      0.0000   2825.6653     28.0904      1.1682      1.1597   1425.5070    193.6971    223.1964      1.3325      1.5355      1.0000 
     9.5000    250.0000      0.0000      1.0000      0.0000   2836.7783     28.1166      1.1697      1.1617   1426.6964    200.1425    227.4862      1.3757      1.5637      1.0000 
